OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-01585105,"HONEYGO RUN AT WHITE MARSH, MD",Stream,,02060003,2.65,sq mi,,,39.3781632,-76.429128,24000,1,seconds,Interpolated from MAP.,NAD83,10,feet,1,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585107,"WINDLASS RUN NEAR WHITE MARSH, MD",Stream,,02060003,2.03,sq mi,,,39.3662188,-76.4135718,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585170,"MIDDLE RIVER AT EASTERN AVE AT MIDDLE RIVER, MD",Stream: Tidal stream,,02060003,,,,,39.3270028,-76.4429694,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585175,"UNNAMED DITCH ON WILSON PT RD AT MIDDLE RIVER, MD",Stream: Ditch,,02060003,0.085,sq mi,,,39.3322778,-76.4277778,24000,1,seconds,Interpolated from Digital MAP.,NAD83,0.,feet,0.1,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,005,,,,20180706,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585200,"WEST BRANCH HERRING RUN AT IDLEWYLDE, MD",Stream,,02060003,2.13,sq mi,,,39.3736389,-76.5843333,24000,1,seconds,Interpolated from MAP.,NAD83,278.13,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585219,"HERRING RUN AT SINCLAIR LANE AT BALTIMORE, MD",Stream,,02060003,16.3,sq mi,,,39.3179639,-76.5551306,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,31.25,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585220,"HERRING RUN TRIB. AT WRIGHT AVE AT BALTIMORE, MD",Stream,,02060003,0.82,sq mi,,,39.3076072,-76.5569095,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585225,"MOORES RUN TRIB. NEAR TODD AVE AT BALTIMORE, MD",Stream,,02060003,0.21,sq mi,,,39.3366944,-76.5406111,24000,1,seconds,Interpolated from MAP.,NAD83,88.73,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585230,"MOORES RUN AT RADECKE AVE AT BALTIMORE, MD",Stream,,02060003,3.52,sq mi,,,39.3300833,-76.5348889,24000,1,seconds,Interpolated from MAP.,NAD83,39.41,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585290,"RED HOUSE RUN AT KENWOOD, MD",Stream,,02060003,1.63,sq mi,,,39.3424722,-76.5144722,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,60,feet,20,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585300,"STEMMERS RUN AT ROSSVILLE, MD",Stream,,02060003,4.46,sq mi,,,39.3412185,-76.4877406,24000,1,seconds,Interpolated from MAP.,NAD83,21.64,feet,.01,feet,Level or other surveyed method.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585302,QA FOR USGS MD DISTRICT LAB ANNEX WATER,Facility: Laboratory or sample-preparation area,,02060003,,,,,39.3418019,-76.4746846,24000,.1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585400,"BRIEN RUN AT STEMMERS RUN, MD",Stream,,02060003,1.97,sq mi,,,39.3337187,-76.47274,24000,1,seconds,Interpolated from MAP.,NAD83,10,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158540030,"BACK RIVER WWT OUTFALL NEAR ESSEX, MD",Facility: Outfall,,02060003,,,,,39.2933333,-76.4825,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585500,"CRANBERRY BRANCH NEAR WESTMINSTER, MD",Stream,,02060003,3.29,sq mi,,,39.5926944,-76.96825,,1,seconds,Interpolated from Digital MAP.,NAD83,665.88,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01585700,"DEEP RUN AT LAWNDALE, MD",Stream,,02060003,6.7,sq mi,,,39.5351032,-76.8755339,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586000,"NORTH BRANCH PATAPSCO RIVER AT CEDARHURST, MD",Stream,,02060003,56.6,sq mi,,,39.503,-76.8843889,,1,seconds,Interpolated from Digital MAP.,NAD83,420.01,feet,.1,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586200,"BEAVER RUN AT FINKSBURG, MD",Stream,,02060003,12.7,sq mi,,,39.4956587,-76.9022013,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586210,"BEAVER RUN NEAR FINKSBURG, MD",Stream,,02060003,14,sq mi,,,39.4894444,-76.9029444,,1,seconds,Interpolated from MAP.,NAD83,428.01,feet,.1,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586498,"TIMBER RUN NEAR TYLER, MD",Stream,,02060003,2.31,sq mi,,,39.4376042,-76.870533,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586500,"NORTH BRANCH PATAPSCO RIVER NEAR REISTERSTOWN, MD",Stream,,02060003,91,sq mi,,,39.4430556,-76.8886111,24000,1,seconds,Interpolated from MAP.,NAD83,344.35,feet,.01,feet,Level or other surveyed method.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586550,"MIDDLE RUN AT FINKSBURG, MD",Stream,,02060003,6.18,sq mi,,,39.4623256,-76.9080343,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586600,"MORGAN RUN NEAR GAMBER, MD",Stream,,02060003,26,sq mi,,,39.4662136,-76.9708137,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586610,"MORGAN RUN NEAR LOUISVILLE, MD",Stream,,02060003,28,sq mi,,,39.4518889,-76.9553056,,1,seconds,Interpolated from MAP.,NAD83,422.00,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586650,"LITTLE MORGAN RUN NEAR GAMBER, MD",Stream,,02060003,7.13,sq mi,,,39.426492,-76.9608128,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586950,"LOCUST RUN AT WARDS CHAPEL, MD",Stream,,02060003,1.94,sq mi,,,39.4045491,-76.8599767,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01586955,"NORTH BRANCH PATAPSCO RIVER NEAR OAKLAND, MD",Stream,,02060003,,,,,39.3766667,-76.89,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01587000,"NORTH BRANCH PATAPSCO RIV NEAR MARRIOTTSVILLE, MD",Stream,,02060003,165,sq mi,,,39.3656603,-76.884699,24000,1,seconds,Interpolated from MAP.,NAD83,269.78,feet,.01,feet,Level or other surveyed method.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01587050,"HAYMEADOW BRANCH TRIBUTARY AT POPLAR SPRINGS, MD",Stream,,02060003,0.54,sq mi,,,39.348715,-77.1002586,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01587070,"SOUTH BRANCH PATAPSCO RIVER AT WOODBINE, MD",Stream,,02060003,11.4,sq mi,,,39.3623259,-77.0669248,,1,seconds,Interpolated from MAP.,NAD83,495,feet,5,feet,Interpolated from topographic map.,NGVD29,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01587170,"GILLIS FALLS AT WOODBINE, MD",Stream,,02060003,19.4,sq mi,,,39.363437,-77.0660915,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01587300,"SOUTH BRANCH PATAPSCO RIVER NEAR GAITHER, MD",Stream,,02060003,50,sq mi,,,39.3577778,-76.9952778,24000,1,seconds,Interpolated from Digital MAP.,NAD83,420,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01587500,"SOUTH BRANCH PATAPSCO RIVER AT HENRYTON, MD",Stream,,02060003,64.4,sq mi,,,39.3514936,-76.9135883,,1,seconds,Interpolated from MAP.,NAD83,289.15,feet,.01,feet,Level or other surveyed method.,NGVD29,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01588000,"PINEY RUN NEAR SYKESVILLE, MD",Stream,,02060003,11.4,sq mi,,,39.3820482,-76.9663678,,1,seconds,Interpolated from MAP.,NAD83,450,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,013,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01588500,"PATAPSCO RIVER AT WOODSTOCK, MD",Stream,,02060003,251,sq mi,,,39.3312163,-76.8727537,,1,seconds,Interpolated from MAP.,NAD83,240,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589000,"PATAPSCO RIVER AT HOLLOFIELD, MD",Stream,,02060003,285,sq mi,,,39.3103056,-76.7924167,24000,1,seconds,Interpolated from MAP.,NAD83,186.9,feet,.1,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589015,"SUCKER BRANCH NEAR ELLICOTT CITY, MD",Stream,,02060003,2.44,sq mi,,,39.2786111,-76.795,24000,5,seconds,Interpolated from MAP.,NAD83,210,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589017,"HUDSON BRANCH AT ELLICOTT CITY, MD",Stream,,02060003,1.26,sq mi,,,39.2686944,-76.80975,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,258,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589019,"TIBER BRANCH AT ELLICOTT CITY, MD",Stream,,02060003,0.53,sq mi,,,39.2668889,-76.8028889,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,206,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589021,"NEW CUT BRANCH AT ELLICOTT CITY, MD",Stream,,02060003,1.53,sq mi,,,39.2660556,-76.7973611,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,155,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,027,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589025,"PATAPSCO RIVER NEAR CATONSVILLE, MD",Stream,,02060003,301,sq mi,,,39.25125,-76.7637778,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,66.20,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589095,"WEST BRANCH HERBERT RUN TRIBUTARY AT ARBUTUS, MD",Stream,,02060003,0.09,sq mi,,,39.247579,-76.7128317,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,150,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589100,"EAST BRANCH HERBERT RUN AT ARBUTUS, MD",Stream,,02060003,2.47,sq mi,,,39.24,-76.6921944,24000,1,seconds,Interpolated from MAP.,NAD83,40.17,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589180,"GWYNNS FALLS AT GLYNDON, MD",Stream,,02060003,0.32,sq mi,,,39.4716944,-76.8168889,24000,1,seconds,Interpolated from MAP.,NAD83,642.45,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589197,"GWYNNS FALLS NEAR DELIGHT, MD",Stream,,02060003,4.23,sq mi,,,39.4429444,-76.7834167,24000,.5,seconds,Interpolated from MAP.,NAD83,533.50,feet,.01,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589200,"GWYNNS FALLS NEAR OWINGS MILLS, MD",Stream,,02060003,4.9,sq mi,,,39.4378831,-76.7821976,24000,1,seconds,Interpolated from MAP.,NAD83,532.98,feet,.01,feet,Level or other surveyed method.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589227,"RED RUN NEAR BELLTOWN, MD",Stream,,02060003,,,,,39.4112163,-76.8119201,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589230,"RED RUN NEAR OWINGS MILLS, MD",Stream,,02060003,7.39,sq mi,,,39.4048,-76.7792248,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,440,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589238,"GWYNNS FALLS TRIBUTARY AT MCDONOGH, MD",Stream,,02060003,0.03,sq mi,,,39.4004444,-76.7704444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,442.94,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589240,"GWYNNS FALLS AT MCDONOGH, MD",Stream,,02060003,19.3,sq mi,,,39.3918836,-76.7649188,24000,1,seconds,Interpolated from MAP.,NAD83,420,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589242,"HORSEHEAD BRANCH NEAR OWINGS MILLS, MD",Stream,,02060003,0.83,sq mi,,,39.3883,-76.7866137,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,480,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589285,"SCOTTS LEV BR STRM SEW OUT NR RANDALSTOWN, MD",Facility: Storm sewer,,02060003,,,,,39.3836111,-76.8162778,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,20,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589290,"SCOTTS LEVEL BRANCH AT ROCKDALE, MD",Stream,,02060003,3.23,sq mi,,,39.3615833,-76.76175,24000,1,seconds,Interpolated from Digital MAP.,NAD83,452.36,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589295,"SCOTTS LEVEL BRANCH AT VILLA NOVA, MD",Stream,,02060003,,,,,39.3603839,-76.7455289,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589300,"GWYNNS FALLS AT VILLA NOVA, MD",Stream,,02060003,32.5,sq mi,,,39.3458889,-76.7331944,24000,1,seconds,Interpolated from MAP.,NAD83,360.61,feet,.1,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589305,"POWDER MILL RUN NEAR LOCHEARN, MD",Stream,,02060003,3.64,sq mi,,,39.3351111,-76.7108333,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,330.57,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589312,"DEAD RUN NEAR CATONSVILLE, MD",Stream,,02060003,0.79,sq mi,,,39.2958889,-76.7440833,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,407.77,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589315,"DEAD RUN AT WOODLAWN, MD",Stream,,02060003,2.43,sq mi,,,39.31325,-76.7321111,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,325.24,feet,.07,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589316,"DEAD RUN TRIBUTARY NEAR WOODLAWN, MD",Stream,,02060003,0.74,sq mi,,,39.3189167,-76.7506944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,376.32,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589317,"TRIBUTARY TO DEAD RUN TRIBUTARY AT WOODLAWN, MD",Stream,,02060003,0.51,sq mi,,,39.327,-76.7451389,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,400.69,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589320,"DEAD RUN TRIBUTARY AT WOODLAWN, MD",Stream,,02060003,1.91,sq mi,,,39.3180556,-76.7357778,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,331.12,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589330,"DEAD RUN AT FRANKLINTOWN, MD",Stream,,02060003,5.52,sq mi,,,39.3112222,-76.7166389,24000,1,seconds,Interpolated from MAP.,NAD83,303.79,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,005,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589340,"ROGNEL HGTS STORM SEWER OUTFALL AT BALTIMORE, MD",Facility: Outfall,,02060003,0.03,sq mi,,,39.2998611,-76.6901389,24000,1,seconds,Interpolated from MAP.,NAD83,318,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589345,"GWYNNS FALLS AT BALTIMORE, MD",Stream,,02060003,50.7,sq mi,,,39.3023289,-76.6719141,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589350,"GWYNNS FALLS AT US 1 AT BALTIMORE, MD",Stream,,02060003,,,,,39.2770513,-76.6616356,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935047,"MAIDENS CHOICE RN BL BEECHFIELD RD BALTIMORE, MD",Stream,,02060003,,,,,39.2792734,-76.6941369,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935050,"MAIDENS CHOICE RN BL SCHOOL 240 AT BALTIMORE, MD",Stream,,02060003,,,,,39.2787178,-76.692748,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935054,"MAIDENS CHOICE RN AB MT ST JO COL AT BALTIMORE, MD",Stream,,02060003,,,,,39.2867734,-76.6871923,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935056,"MAIDENS CHOICE RN BL MT ST JO COL AT BALTIMORE,MD",Stream,,02060003,,,,,39.2784401,-76.6866366,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935059,"MAIDENS CHOICE RN BL YALE AVE AT BALTIMORE, MD",Stream,,02060003,,,,,39.2778845,-76.6852477,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935066,"MAIDENS CHOICE RN AB LOUDON PK CEM AT BALTIMORE,MD",Stream,,02060003,,,,,39.2770512,-76.6813586,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935069,"MAIDENS CHOICE RN AT LOUDON PK CEM AT BALTIMORE,MD",Stream,,02060003,,,,,39.2770513,-76.6683025,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935072,"MAIDENS CHOICE RN AB CONRAIL BRDG AT BALTIMORE,MD",Stream,,02060003,,,,,39.2751068,-76.6774695,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935075,"MAIDENS CHOICE RN BL CONRAIL BRDG AT BALTIMORE,MD",Stream,,02060003,,,,,39.2742735,-76.6788585,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935081,"MAIDENS CHOICE RN AT UNETTA AVE AT BALTIMORE,MD",Stream,,02060003,,,,,39.2745512,-76.6780251,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935084,"MAIDENS CHOICE RN AB CATON AVE AT BALTIMORE, MD",Stream,,02060003,,,,,39.2759402,-76.6721916,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935087,"MAIDENS CHOICE RUN BL CATON AVE AT BALTIMORE, MD",Stream,,02060003,,,,,39.2759402,-76.6713582,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935090,"MAIDENS CHOICE RN AB DESOTO ROAD AT BALTIMORE,MD",Stream,,02060003,,,,,39.2756624,-76.6699692,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935093,"MAIDENS CHOICE RN BL DESOTO ROAD AT BALTIMORE,MD",Stream,,02060003,,,,,39.2759402,-76.6691359,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935097,"MAIDENS CHOICE RUN AB WILKENS AVE AT BALTIMORE,MD",Stream,,02060003,,,,,39.2759402,-76.6669136,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01589351,"MAIDENS CHOICE RUN AT WILKENS AVE AT BALTIMORE, MD",Stream,,02060003,4.42,sq mi,,,39.2754722,-76.6658056,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,70,feet,1,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935103,"MAIDENS CHOICE RN BL WILKINS AVE AT BALTIMORE, MD",Stream,,02060003,,,,,39.2751069,-76.6652468,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-0158935109,"MAIDENS CHOICE RUN NEAR MOUTH AT BALTIMORE,MD",Stream,,02060003,,,,,39.2753846,-76.6646912,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
